"2 Carpenter Ct, San Francisco, CA 94124, USA","37.7349453624632","-122.38486642640899"
"3273 25th St, San Francisco, CA 94110, USA","37.7508058266624","-122.415543208253"
"597-599 Bush St, San Francisco, CA 94108, USA","37.790365579516795","-122.407152172249"
"Euclid Ave, San Francisco, CA 94118, USA","37.7853699807536","-122.446422351596"
"28 Rolph St, San Francisco, CA 94112, USA","37.7154402669441","-122.440996280679"
"1402-1494 The Embarcadero, San Francisco, CA 94133, USA","37.8066171530468","-122.405565072816"
"31 Olmstead St, San Francisco, CA 94134, USA","37.722648559262","-122.40209667877"
"700-704 Cortland Ave, San Francisco, CA 94110, USA","37.738933929057104","-122.41518528974501"
"531 Bayshore Blvd, San Francisco, CA 94124, USA","37.7387669862149","-122.40701778121401"
"101-199 Cyril Magnin St, San Francisco, CA 94102, USA","37.7862958832896","-122.40894439176901"
"1900-1998 37th Ave, San Francisco, CA 94116, USA","37.750579603235394","-122.49549487884501"
"501-535 Minnesota St, San Francisco, CA 94107, USA","37.7642007160908","-122.39081973250201"
"130 Pierce St, San Francisco, CA 94117, USA","37.7712393589919","-122.43357443590901"
"822 Irving St, San Francisco, CA 94122, USA","37.764067832215794","-122.466861035773"
"344 Hamilton St, San Francisco, CA 94134, USA","37.7266552977576","-122.40983557988301"
"827-1099 Point Lobos Ave, San Francisco, CA 94121, USA","37.777138954914","-122.51242606235"
"98 25th Ave, San Francisco, CA 94121, USA","37.787946205122296","-122.48523842206998"
"1513 Masonic Ave, San Francisco, CA 94117, USA","37.7661440496945","-122.444450177181"
"675 Illinois St, San Francisco, CA 94107, USA","37.7643790292169","-122.387921195633"
"3141-3199 22nd St, San Francisco, CA 94110, USA","37.755437187514296","-122.418748733531"
"2548 47th Ave, San Francisco, CA 94116, USA","37.738916901789395","-122.505423893113"
"401 Ashbury St, San Francisco, CA 94117, USA","37.7718760580689","-122.447314537443"
"1249-1251 22nd Ave, San Francisco, CA 94122, USA","37.764342052942","-122.480470787971"
"569 Filbert St, San Francisco, CA 94133, USA","37.8014260130315","-122.40893182176599"
